#Open Capacitance 1000Hz:4.556788E-12
#Open Capacitance 1000000Hz:Not Measured
#47368_029_2-S_MAIN0_Single_092023
#Date/Time: 9/20/2023 3:42:50 PM
#Sensor Name: 47368_029_2-S_MAIN0
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Yarelis Acevedo

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
880	3778087626.976331	1.475125	23.500000	26.923158	-1.842700E-7	-1.047835E-11	1.516205E-10	-6.965470E-11	-6.892054E-11	-6.894752E-11	-6.899332E-11	-6.912902E-11	-6.897042E-11	-6.659806E-7	-3.328555E-6
884	3778087644.119235	1.476423	23.500000	26.925218	-1.844100E-7	-4.852735E-11	1.516168E-10	-7.692675E-11	-7.770402E-11	-7.657776E-11	-7.736588E-11	-7.714360E-11	-7.714631E-11	-6.668123E-7	-3.332548E-6
888	3778087661.264373	1.495788	23.500000	26.901738	-1.843700E-7	-5.193177E-11	1.516537E-10	-8.024895E-11	-8.038266E-11	-7.887346E-11	-7.740984E-11	-7.922873E-11	-7.956120E-11	-6.674903E-7	-3.336053E-6
892	3778087678.591181	1.486249	23.500000	26.929143	-1.843500E-7	-7.150720E-11	1.516127E-10	-8.495119E-11	-8.611367E-11	-8.564630E-11	-8.624716E-11	-8.573958E-11	-8.587999E-11	-6.652560E-7	-3.324936E-6
896	3778087695.748672	1.455165	23.500000	26.923951	-1.841000E-7	-1.058519E-10	1.516915E-10	-7.882830E-11	-7.968697E-11	-8.037106E-11	-7.996052E-11	-7.971171E-11	-7.982374E-11	-6.616273E-7	-3.306407E-6
900	3778087712.918986	1.454789	23.500000	26.956530	-1.841200E-7	-6.223269E-12	1.517432E-10	-7.727818E-11	-7.946696E-11	-7.923471E-11	-7.947452E-11	-7.886359E-11	-7.935083E-11	-6.608720E-7	-3.302963E-6
904	3778087730.102483	1.474934	23.500000	26.912616	-1.843100E-7	-1.082877E-11	1.517393E-10	-7.771283E-11	-7.789380E-11	-7.833455E-11	-7.616623E-11	-7.752685E-11	-7.780331E-11	-6.622070E-7	-3.309512E-6
908	3778087747.284746	1.462817	23.500000	26.946501	-1.843000E-7	-6.723868E-12	1.517818E-10	-8.430345E-11	-8.224021E-11	-8.472544E-11	-8.374023E-11	-8.375233E-11	-8.402184E-11	-6.640263E-7	-3.318558E-6
912	3778087764.459286	1.461627	23.500000	26.968221	-1.841700E-7	-1.518398E-11	1.517523E-10	-8.090417E-11	-8.031989E-11	-7.865654E-11	-7.990653E-11	-7.994678E-11	-8.011321E-11	-6.626657E-7	-3.312235E-6
916	3778087781.624358	1.461697	23.500000	26.966655	-1.841800E-7	-6.675109E-11	1.518390E-10	-8.745556E-11	-8.404097E-11	-8.571537E-11	-8.539870E-11	-8.565265E-11	-8.555704E-11	-6.635929E-7	-3.316517E-6
920	3778087798.800372	1.460755	23.500000	26.974564	-1.842700E-7	-3.646166E-11	1.518855E-10	-8.592370E-11	-8.397882E-11	-8.485727E-11	-8.603162E-11	-8.519785E-11	-8.539049E-11	-6.632065E-7	-3.314981E-6
924	3778087815.949961	1.463311	23.500000	26.929738	-1.844300E-7	-9.627334E-12	1.518698E-10	-9.127644E-11	-9.176016E-11	-8.982694E-11	-9.033908E-11	-9.080065E-11	-9.080776E-11	-6.603858E-7	-3.300707E-6
928	3778087833.137656	1.458591	23.500000	26.971906	-1.842600E-7	-8.787863E-11	1.519072E-10	-7.662563E-11	-7.893866E-11	-7.908754E-11	-7.686829E-11	-7.788003E-11	-7.790348E-11	-6.576522E-7	-3.286688E-6
932	3778087850.293262	1.444356	23.500000	26.950605	-1.843400E-7	-7.836617E-11	1.518698E-10	-8.401849E-11	-8.470543E-11	-8.634896E-11	-8.415138E-11	-8.480606E-11	-8.442840E-11	-6.577795E-7	-3.287397E-6
936	3778087867.605365	1.461490	23.500000	26.938179	-1.841800E-7	-3.536021E-11	1.519385E-10	-8.117323E-11	-8.147252E-11	-7.949089E-11	-7.902207E-11	-8.028968E-11	-8.033206E-11	-6.601638E-7	-3.299014E-6
940	3778087884.865314	1.456608	23.500000	26.943668	-1.844600E-7	-1.059519E-10	1.519817E-10	-8.111698E-11	-8.183333E-11	-8.241031E-11	-8.006433E-11	-8.135624E-11	-8.147516E-11	-6.618114E-7	-3.307747E-6
944	3778087902.143975	1.448809	23.500000	26.930847	-1.845400E-7	-4.392136E-11	1.519637E-10	-8.112964E-11	-7.957263E-11	-7.871128E-11	-7.658243E-11	-7.899900E-11	-7.914195E-11	-6.620289E-7	-3.308971E-6
948	3778087919.331964	1.442020	23.500000	26.947888	-1.843900E-7	-1.013961E-10	1.519990E-10	-7.775881E-11	-7.996494E-11	-7.949227E-11	-7.969508E-11	-7.922777E-11	-7.959367E-11	-6.618512E-7	-3.307608E-6
952	3778087936.853907	1.446770	23.500000	26.984410	-1.842900E-7	-6.800269E-11	1.519705E-10	-8.427792E-11	-8.568834E-11	-8.413253E-11	-8.633379E-11	-8.510814E-11	-8.498313E-11	-6.627077E-7	-3.311777E-6
956	3778087953.982340	1.438085	23.500000	26.995569	-1.843500E-7	-7.124347E-12	1.520365E-10	-8.261109E-11	-7.927704E-11	-7.953055E-11	-8.166554E-11	-8.077105E-11	-8.059805E-11	-6.588395E-7	-3.293247E-6
960	3778087971.404072	1.480968	23.500000	26.950187	-1.843900E-7	-6.590000E-11	1.520863E-10	-8.108654E-11	-8.229686E-11	-8.070609E-11	-7.985970E-11	-8.098730E-11	-8.089631E-11	-6.575626E-7	-3.286273E-6
964	3778087988.747822	1.468006	23.500000	26.979517	-1.842700E-7	-4.587392E-11	1.520700E-10	-8.019596E-11	-8.167759E-11	-8.085878E-11	-8.235591E-11	-8.127206E-11	-8.126818E-11	-6.594492E-7	-3.295891E-6
968	3778088005.899368	1.469907	23.500000	26.980429	-1.840700E-7	-4.081731E-11	1.521015E-10	-8.337486E-11	-8.206810E-11	-8.378911E-11	-8.346136E-11	-8.317336E-11	-8.341811E-11	-6.601663E-7	-3.299954E-6
972	3778088023.042095	1.442381	23.500000	26.959899	-1.843100E-7	-7.476143E-11	1.520433E-10	-8.114972E-11	-8.203414E-11	-8.343270E-11	-8.309847E-11	-8.242876E-11	-8.256630E-11	-6.605293E-7	-3.301260E-6
976	3778088040.182563	1.451484	23.500000	27.004584	-1.842000E-7	-3.941550E-11	1.521060E-10	-8.298315E-11	-8.620969E-11	-8.558003E-11	-8.412314E-11	-8.472400E-11	-8.485159E-11	-6.608025E-7	-3.302251E-6
980	3778088057.609694	1.458427	23.500000	27.015919	-1.844500E-7	-9.253454E-11	1.521248E-10	-8.384182E-11	-8.344826E-11	-8.200345E-11	-8.293533E-11	-8.305721E-11	-8.319180E-11	-6.603012E-7	-3.299916E-6
984	3778088074.906774	1.444137	23.500000	26.990990	-1.844100E-7	-8.662691E-11	1.520762E-10	-8.506092E-11	-8.336238E-11	-8.672406E-11	-8.436681E-11	-8.487854E-11	-8.471386E-11	-6.594992E-7	-3.296045E-6
988	3778088092.304195	1.448926	23.500000	26.999808	-1.844700E-7	-6.579984E-11	1.520805E-10	-8.113114E-11	-8.252012E-11	-8.454450E-11	-8.419167E-11	-8.309686E-11	-8.335589E-11	-6.550784E-7	-3.273984E-6
992	3778088109.741684	1.444789	23.500000	27.011481	-1.842400E-7	-1.348194E-11	1.520140E-10	-8.352864E-11	-8.143618E-11	-8.227582E-11	-8.155129E-11	-8.219798E-11	-8.191355E-11	-6.550357E-7	-3.273836E-6
996	3778088127.170808	1.456654	23.500000	27.012353	-1.842200E-7	-1.533417E-11	1.520945E-10	-7.753209E-11	-7.848501E-11	-7.705308E-11	-7.794708E-11	-7.775431E-11	-7.773958E-11	-6.555015E-7	-3.276291E-6
1000	3778088144.484965	1.439358	23.500000	27.005694	-1.844400E-7	-2.518855E-12	1.521287E-10	-8.002324E-11	-7.889919E-11	-8.019908E-11	-8.010337E-11	-7.980622E-11	-8.006330E-11	-6.564246E-7	-3.280436E-6
1004	3778088161.655757	1.459945	23.500000	26.989405	-1.841700E-7	-2.094146E-11	1.521062E-10	-8.422583E-11	-8.356894E-11	-8.490701E-11	-8.374088E-11	-8.411066E-11	-8.398336E-11	-6.561060E-7	-3.278938E-6
1008	3778088178.817198	1.466477	23.500000	26.953319	-1.841400E-7	-7.971793E-11	1.521543E-10	-8.585170E-11	-8.651371E-11	-8.683263E-11	-8.608214E-11	-8.632005E-11	-8.629792E-11	-6.569462E-7	-3.283090E-6
1012	3778088196.248950	1.459160	23.500000	26.977436	-1.841900E-7	-1.024975E-10	1.521190E-10	-7.911491E-11	-7.942096E-11	-8.140362E-11	-8.011995E-11	-8.001486E-11	-7.977045E-11	-6.565368E-7	-3.281230E-6
1016	3778088213.530325	1.485655	23.500000	27.003852	-1.843800E-7	-8.487463E-11	1.520762E-10	-8.950043E-11	-8.888095E-11	-8.675636E-11	-8.919743E-11	-8.858379E-11	-8.903919E-11	-6.523822E-7	-3.260652E-6
1020	3778088232.511678	1.458286	23.500000	27.010927	-1.842900E-7	-8.512493E-11	1.499950E-10	-8.226186E-11	-7.781687E-11	-7.760199E-11	-8.048630E-11	-7.954176E-11	-7.915158E-11	-6.780090E-7	-3.389274E-6
1024	3778088249.995570	1.427879	23.500000	27.034348	-1.843000E-7	-4.312030E-11	1.499910E-10	-7.427204E-11	-7.675600E-11	-7.820718E-11	-7.679733E-11	-7.650814E-11	-7.677666E-11	-6.770062E-7	-3.384033E-6
1028	3778088267.449622	1.403999	23.500000	26.997787	-1.842400E-7	-1.513392E-11	1.499905E-10	-7.362927E-11	-7.463986E-11	-7.652644E-11	-7.420663E-11	-7.475055E-11	-7.442324E-11	-6.766434E-7	-3.381894E-6
1032	3778088284.660906	1.401580	23.500000	26.998164	-1.841600E-7	-8.817888E-11	1.499418E-10	-8.135069E-11	-8.240562E-11	-8.148072E-11	-8.139852E-11	-8.165889E-11	-8.143962E-11	-6.798925E-7	-3.398397E-6
1036	3778088301.832474	1.411599	23.500000	27.010649	-1.842900E-7	-7.095648E-11	1.498950E-10	-8.119389E-11	-8.085962E-11	-7.986008E-11	-8.135746E-11	-8.081776E-11	-8.102675E-11	-6.846952E-7	-3.421879E-6
1040	3778088319.016726	1.406200	23.500000	27.027810	-1.843100E-7	-8.116970E-11	1.499328E-10	-7.672661E-11	-7.514135E-11	-7.526260E-11	-7.269602E-11	-7.495664E-11	-7.520197E-11	-6.844684E-7	-3.420449E-6
1044	3778088336.194678	1.401414	23.500000	26.983618	-1.845100E-7	-2.204289E-11	1.499262E-10	-8.050940E-11	-8.041821E-11	-8.024975E-11	-7.968141E-11	-8.021469E-11	-8.033398E-11	-6.847354E-7	-3.422164E-6
1048	3778088353.375413	1.407215	23.500000	27.013343	-1.844800E-7	-6.690128E-11	1.499462E-10	-7.758013E-11	-7.954629E-11	-7.790212E-11	-7.647123E-11	-7.787494E-11	-7.774113E-11	-6.846030E-7	-3.421122E-6
1052	3778088370.542773	1.404578	23.500000	27.009519	-1.844000E-7	-4.852735E-11	1.499200E-10	-7.932711E-11	-7.592396E-11	-7.380776E-11	-7.475759E-11	-7.595411E-11	-7.534078E-11	-6.835282E-7	-3.416152E-6
1056	3778088387.703845	1.426447	23.500000	27.039740	-1.842700E-7	-7.621335E-11	1.498585E-10	-7.579865E-11	-7.518407E-11	-7.480114E-11	-7.461962E-11	-7.510087E-11	-7.499261E-11	-6.827515E-7	-3.412546E-6
1060	3778088404.850068	1.426715	23.500000	27.038927	-1.844700E-7	-5.203192E-11	1.499125E-10	-7.993537E-11	-7.936762E-11	-8.009627E-11	-8.013939E-11	-7.988466E-11	-8.001582E-11	-6.848103E-7	-3.422195E-6
1064	3778088422.329413	1.432591	23.500000	27.017187	-1.843800E-7	-8.983109E-11	1.498963E-10	-8.008520E-11	-7.898712E-11	-7.756319E-11	-7.764436E-11	-7.856997E-11	-7.831574E-11	-6.872610E-7	-3.435395E-6
1068	3778088439.616914	1.428623	23.500000	26.994182	-1.843700E-7	-4.106765E-11	1.499203E-10	-7.483425E-11	-7.496592E-11	-7.568760E-11	-7.521041E-11	-7.517455E-11	-7.508816E-11	-6.898851E-7	-3.447791E-6
1072	3778088456.816685	1.447975	23.500000	26.975236	-1.842400E-7	-8.252155E-11	1.498838E-10	-8.380056E-11	-8.409863E-11	-8.292225E-11	-8.708474E-11	-8.447654E-11	-8.394959E-11	-6.911474E-7	-3.454466E-6
1076	3778088473.957006	1.431806	23.500000	26.990021	-1.841100E-7	-2.995318E-11	1.498380E-10	-7.512948E-11	-7.303640E-11	-7.452190E-11	-7.162103E-11	-7.357720E-11	-7.377915E-11	-6.897054E-7	-3.447538E-6
1080	3778088491.376106	1.429129	23.500000	27.015166	-1.843500E-7	-8.462431E-11	1.498680E-10	-6.970336E-11	-7.257497E-11	-7.148016E-11	-7.266591E-11	-7.160610E-11	-7.202756E-11	-6.890418E-7	-3.444218E-6
1084	3778088508.530231	1.477530	23.500000	27.002049	-1.843600E-7	-4.577376E-11	1.498435E-10	-7.977077E-11	-7.784715E-11	-8.027003E-11	-7.834661E-11	-7.905864E-11	-7.905869E-11	-6.879241E-7	-3.437991E-6
1088	3778088525.671396	1.436272	23.500000	26.983125	-1.843100E-7	-1.333176E-11	1.498778E-10	-7.474574E-11	-7.156459E-11	-7.364522E-11	-7.211783E-11	-7.301835E-11	-7.288153E-11	-6.868059E-7	-3.432221E-6
1092	3778088542.914506	1.421233	23.500000	26.986294	-1.842700E-7	-9.043188E-11	1.498445E-10	-7.690055E-11	-7.444992E-11	-7.625719E-11	-7.639317E-11	-7.600021E-11	-7.632518E-11	-6.884737E-7	-3.441105E-6
1096	3778088560.057168	1.427437	23.500000	27.033756	-1.843400E-7	-2.119178E-11	1.497780E-10	-7.635965E-11	-7.504240E-11	-7.506467E-11	-7.284156E-11	-7.482707E-11	-7.505353E-11	-6.923830E-7	-3.460119E-6
1100	3778088577.178712	1.431019	23.500000	26.973553	-1.841200E-7	-2.549738E-11	1.498260E-10	-7.835990E-11	-7.571725E-11	-7.712322E-11	-7.761653E-11	-7.720422E-11	-7.736987E-11	-6.917709E-7	-3.458066E-6
1104	3778088594.372459	1.420135	23.500000	26.980112	-1.842100E-7	-6.439799E-11	1.498010E-10	-6.977981E-11	-7.247476E-11	-7.124912E-11	-7.375417E-11	-7.181446E-11	-7.186194E-11	-6.906713E-7	-3.452107E-6
1108	3778088611.538983	1.427275	23.500000	26.985403	-1.843100E-7	-7.451115E-11	1.498220E-10	-7.408045E-11	-7.136934E-11	-7.628089E-11	-7.431193E-11	-7.401065E-11	-7.419619E-11	-6.907071E-7	-3.452354E-6
1112	3778088628.705188	1.425739	23.500000	27.001790	-1.843500E-7	-1.558449E-11	1.497795E-10	-7.899876E-11	-7.955303E-11	-7.876307E-11	-7.847153E-11	-7.894660E-11	-7.888091E-11	-6.892832E-7	-3.444447E-6
1116	3778088645.860311	1.454642	23.500000	27.032506	-1.843900E-7	-9.103270E-11	1.497130E-10	-7.655467E-11	-7.687360E-11	-7.540856E-11	-7.805406E-11	-7.672272E-11	-7.671414E-11	-6.878538E-7	-3.437923E-6
1120	3778088663.031838	1.467547	23.500000	26.991525	-1.845000E-7	-8.522510E-11	1.497587E-10	-7.296665E-11	-7.217423E-11	-7.017640E-11	-7.268166E-11	-7.199973E-11	-7.242794E-11	-6.864612E-7	-3.430734E-6
1124	3778088680.143408	1.478952	23.500000	26.985938	-1.844600E-7	-2.119178E-11	1.497337E-10	-7.912165E-11	-8.074716E-11	-7.917296E-11	-8.018026E-11	-7.980551E-11	-7.967661E-11	-6.892935E-7	-3.445612E-6
1128	3778088697.308174	1.471537	23.500000	27.002603	-1.841600E-7	-8.727770E-11	1.497473E-10	-7.588143E-11	-7.454459E-11	-7.575897E-11	-7.694145E-11	-7.578161E-11	-7.582020E-11	-6.922595E-7	-3.459671E-6
1132	3778088714.391323	1.455086	23.500000	26.981281	-1.843100E-7	-6.489868E-11	1.497025E-10	-7.573790E-11	-7.650906E-11	-7.619196E-11	-7.693696E-11	-7.634397E-11	-7.635051E-11	-6.928564E-7	-3.462651E-6
1136	3778088731.528184	1.459339	23.500000	26.982291	-1.840700E-7	-1.468338E-11	1.496192E-10	-7.700379E-11	-7.533759E-11	-7.580801E-11	-7.552670E-11	-7.591902E-11	-7.566736E-11	-6.914275E-7	-3.455833E-6
1140	3778088748.706910	1.446353	23.500000	26.989940	-1.843000E-7	-1.453320E-11	1.496748E-10	-7.659802E-11	-7.800293E-11	-7.857519E-11	-7.887058E-11	-7.801168E-11	-7.828906E-11	-6.914130E-7	-3.455569E-6
1144	3778088765.900174	1.457578	23.500000	27.001514	-1.844200E-7	-6.044285E-11	1.496423E-10	-7.260460E-11	-7.483220E-11	-7.216709E-11	-7.254079E-11	-7.303617E-11	-7.257269E-11	-6.907001E-7	-3.452063E-6
1148	3778088783.019001	1.460448	23.500000	27.006506	-1.841700E-7	-8.918015E-11	1.496645E-10	-7.861052E-11	-8.005044E-11	-7.873894E-11	-8.009500E-11	-7.937373E-11	-7.939469E-11	-6.894417E-7	-3.445881E-6
1152	3778088800.206616	1.482451	23.500000	27.037104	-1.844400E-7	-6.479847E-11	1.496303E-10	-7.492422E-11	-7.527197E-11	-7.444847E-11	-7.398950E-11	-7.465854E-11	-7.468635E-11	-6.907454E-7	-3.452031E-6
1156	3778088817.412931	1.480308	23.500000	27.004940	-1.843400E-7	-4.387130E-11	1.495765E-10	-8.227619E-11	-8.354108E-11	-8.204968E-11	-7.988362E-11	-8.193764E-11	-8.216293E-11	-6.932910E-7	-3.465599E-6
1160	3778088834.571463	1.486274	23.500000	27.009023	-1.843500E-7	-1.623534E-11	1.496270E-10	-7.753208E-11	-7.773815E-11	-7.878901E-11	-7.651624E-11	-7.764387E-11	-7.763512E-11	-6.963270E-7	-3.480317E-6
1164	3778088851.733595	1.472889	23.500000	26.987026	-1.843300E-7	-3.616125E-11	1.496195E-10	-7.713916E-11	-8.152776E-11	-7.958042E-11	-7.953809E-11	-7.944636E-11	-7.955925E-11	-6.965830E-7	-3.481932E-6
1168	3778088868.889648	1.486575	23.500000	27.004130	-1.842000E-7	-5.803973E-11	1.496587E-10	-7.552078E-11	-7.801070E-11	-7.751165E-11	-7.597260E-11	-7.675393E-11	-7.674212E-11	-6.957095E-7	-3.477478E-6
1172	3778088886.068112	1.535594	23.500000	27.042257	-1.843200E-7	-8.727776E-11	1.496328E-10	-7.506692E-11	-7.699973E-11	-7.562424E-11	-7.257515E-11	-7.506651E-11	-7.534558E-11	-6.949618E-7	-3.473459E-6
1176	3778088903.192890	1.487353	23.500000	27.008787	-1.842800E-7	-5.513591E-11	1.495815E-10	-8.131925E-11	-7.935475E-11	-7.899776E-11	-8.183465E-11	-8.037660E-11	-8.033700E-11	-6.954174E-7	-3.475452E-6
1180	3778088920.367045	1.470300	23.500000	27.006210	-1.842700E-7	-5.088046E-11	1.496473E-10	-8.055437E-11	-8.160624E-11	-8.120449E-11	-7.910304E-11	-8.061704E-11	-8.087943E-11	-6.934170E-7	-3.465960E-6
1184	3778088937.532756	1.460184	23.500000	26.951021	-1.844200E-7	-8.482461E-11	1.496370E-10	-7.866657E-11	-7.460548E-11	-7.432931E-11	-7.576385E-11	-7.584130E-11	-7.518467E-11	-6.965103E-7	-3.481075E-6
1188	3778088954.713211	1.455290	23.500000	26.978883	-1.842500E-7	-9.388629E-11	1.496633E-10	-7.565674E-11	-7.606316E-11	-7.360411E-11	-7.582848E-11	-7.528812E-11	-7.574261E-11	-6.987305E-7	-3.492471E-6
1192	3778088971.898474	1.455024	23.500000	26.980190	-1.844700E-7	-5.378415E-11	1.496250E-10	-8.151736E-11	-8.216319E-11	-8.324652E-11	-8.162323E-11	-8.213757E-11	-8.189321E-11	-6.998894E-7	-3.497483E-6
1196	3778088989.025817	1.434958	23.500000	26.985462	-1.843000E-7	-3.250650E-11	1.495610E-10	-7.363684E-11	-7.611491E-11	-7.650091E-11	-7.335699E-11	-7.490241E-11	-7.487588E-11	-6.999045E-7	-3.497512E-6
1200	3778089006.534523	1.448575	23.500000	26.953696	-1.842700E-7	-8.672703E-11	1.496170E-10	-8.134007E-11	-7.982699E-11	-8.203578E-11	-8.161485E-11	-8.120442E-11	-8.147746E-11	-6.994360E-7	-3.496198E-6
1204	3778089023.834604	1.459077	23.500000	26.995509	-1.842700E-7	-9.023167E-11	1.495948E-10	-7.470220E-11	-7.717740E-11	-7.750980E-11	-7.642954E-11	-7.645473E-11	-7.680347E-11	-6.985852E-7	-3.491723E-6
1208	3778089040.974802	1.438110	23.500000	27.021686	-1.843800E-7	-5.438502E-11	1.496243E-10	-8.267365E-11	-8.061752E-11	-8.158683E-11	-8.311096E-11	-8.199724E-11	-8.213024E-11	-6.969727E-7	-3.482879E-6
1212	3778089058.123009	1.440753	23.500000	26.987364	-1.841200E-7	-8.357302E-11	1.495723E-10	-8.282389E-11	-8.446764E-11	-8.290260E-11	-8.334095E-11	-8.338377E-11	-8.312177E-11	-6.961646E-7	-3.478940E-6
1216	3778089075.291981	1.461741	23.500000	26.983935	-1.840300E-7	-3.270676E-11	1.494877E-10	-7.201968E-11	-7.332425E-11	-7.132397E-11	-7.229118E-11	-7.223977E-11	-7.215543E-11	-6.980399E-7	-3.489308E-6
1220	3778089092.462247	1.435502	23.500000	26.958790	-1.841900E-7	-2.264368E-11	1.495310E-10	-7.804649E-11	-7.773860E-11	-7.827668E-11	-7.944467E-11	-7.837661E-11	-7.816158E-11	-7.015374E-7	-3.506389E-6
1224	3778089109.634609	1.457574	23.500000	26.980745	-1.842000E-7	-1.778736E-11	1.494967E-10	-7.447365E-11	-7.671394E-11	-7.566536E-11	-7.736142E-11	-7.605359E-11	-7.618965E-11	-7.019609E-7	-3.508436E-6
1228	3778089126.806323	1.440342	23.500000	26.952784	-1.842600E-7	-8.121985E-11	1.495260E-10	-7.620485E-11	-7.561933E-11	-7.563120E-11	-7.570130E-11	-7.578917E-11	-7.566625E-11	-7.004901E-7	-3.501655E-6
1232	3778089144.117658	1.441486	23.500000	27.000979	-1.842600E-7	-9.627335E-12	1.494895E-10	-7.556494E-11	-7.505036E-11	-7.650230E-11	-7.738917E-11	-7.612669E-11	-7.603362E-11	-7.001008E-7	-3.499291E-6
1236	3778089161.281391	1.449503	23.500000	26.995231	-1.845000E-7	-6.780242E-11	1.494218E-10	-7.222595E-11	-7.090179E-11	-7.224069E-11	-7.057675E-11	-7.148629E-11	-7.156387E-11	-6.995605E-7	-3.496644E-6
1240	3778089178.435997	1.441004	23.500000	26.977595	-1.845100E-7	-2.169243E-11	1.494613E-10	-7.563322E-11	-7.705144E-11	-7.541222E-11	-7.571787E-11	-7.595369E-11	-7.567554E-11	-6.979110E-7	-3.488785E-6
1244	3778089195.658654	1.445653	23.500000	26.972681	-1.845100E-7	-2.469635E-11	1.494390E-10	-7.952257E-11	-7.985190E-11	-7.917070E-11	-8.081547E-11	-7.984016E-11	-7.968723E-11	-6.988042E-7	-3.492735E-6
1248	3778089212.870404	1.432819	23.500000	27.014849	-1.842300E-7	-7.906707E-11	1.494565E-10	-7.410524E-11	-7.353031E-11	-7.382246E-11	-7.625228E-11	-7.442757E-11	-7.396385E-11	-7.013479E-7	-3.505397E-6
1252	3778089230.059378	1.490455	23.500000	27.025135	-1.844400E-7	-2.780039E-11	1.493995E-10	-7.724381E-11	-7.906643E-11	-7.941050E-11	-7.970510E-11	-7.885646E-11	-7.923847E-11	-7.036218E-7	-3.516984E-6
1256	3778089247.187998	1.477833	23.500000	27.016158	-1.844700E-7	-8.963082E-11	1.493285E-10	-7.374577E-11	-7.367463E-11	-7.410949E-11	-7.580578E-11	-7.433392E-11	-7.392763E-11	-7.044692E-7	-3.520675E-6
1260	3778089264.498150	1.478985	23.500000	26.998522	-1.844600E-7	-8.826381E-12	1.493642E-10	-7.606972E-11	-7.719062E-11	-7.551749E-11	-7.560907E-11	-7.609673E-11	-7.583939E-11	-7.035314E-7	-3.515763E-6
1264	3778089281.715230	1.507968	23.500000	27.031912	-1.842500E-7	-9.473744E-11	1.493148E-10	-7.441472E-11	-7.371349E-11	-7.313574E-11	-7.258598E-11	-7.346248E-11	-7.342461E-11	-7.038405E-7	-3.518014E-6
1268	3778089298.852250	1.489255	23.500000	27.002881	-1.842200E-7	-2.785046E-11	1.493492E-10	-7.989932E-11	-8.024505E-11	-8.120062E-11	-7.995924E-11	-8.032606E-11	-8.010215E-11	-7.021889E-7	-3.509064E-6
1272	3778089316.015589	1.491406	23.500000	27.022914	-1.841800E-7	-4.241939E-11	1.493040E-10	-7.859823E-11	-7.913593E-11	-8.060957E-11	-8.166022E-11	-8.000099E-11	-7.987275E-11	-7.002840E-7	-3.500187E-6
1276	3778089333.181395	1.501126	23.500000	27.030961	-1.841200E-7	-1.953963E-11	1.492502E-10	-8.026672E-11	-7.814807E-11	-8.335282E-11	-8.047014E-11	-8.055944E-11	-8.036843E-11	-7.016522E-7	-3.506601E-6
1280	3778089350.367377	1.482073	23.500000	26.999452	-1.841400E-7	-2.965278E-11	1.492707E-10	-7.153413E-11	-7.311960E-11	-7.251034E-11	-7.386172E-11	-7.275645E-11	-7.281497E-11	-7.055978E-7	-3.526737E-6
1284	3778089367.523784	1.477177	23.500000	26.990000	-1.841600E-7	-6.920420E-11	1.492553E-10	-7.646796E-11	-7.508573E-11	-7.757669E-11	-7.631771E-11	-7.636202E-11	-7.639283E-11	-7.065440E-7	-3.531002E-6
1288	3778089384.981302	1.463222	23.500000	26.989306	-1.841400E-7	-2.825097E-11	1.492803E-10	-7.271624E-11	-7.262444E-11	-7.430189E-11	-7.257066E-11	-7.305331E-11	-7.267034E-11	-7.062933E-7	-3.529718E-6
1292	3778089402.286214	1.471677	23.500000	26.998899	-1.842200E-7	-2.609817E-11	1.492500E-10	-8.018862E-11	-7.998395E-11	-7.846903E-11	-8.001443E-11	-7.966401E-11	-7.999919E-11	-7.062452E-7	-3.529588E-6
1296	3778089419.427012	1.507631	23.500000	27.041740	-1.844400E-7	-5.438494E-11	1.491928E-10	-6.960502E-11	-7.116411E-11	-7.315498E-11	-7.144377E-11	-7.134197E-11	-7.130394E-11	-7.052375E-7	-3.524377E-6
1300	3778089436.637151	1.514678	23.500000	27.034587	-1.842300E-7	-6.359693E-11	1.492420E-10	-8.209671E-11	-8.183707E-11	-8.256592E-11	-8.081463E-11	-8.182858E-11	-8.196689E-11	-7.042767E-7	-3.520613E-6
1304	3778089453.917049	1.530438	23.500000	27.019904	-1.842600E-7	-8.767833E-11	1.492220E-10	-7.802396E-11	-7.644017E-11	-7.531753E-11	-7.564015E-11	-7.635545E-11	-7.604016E-11	-7.040131E-7	-3.518580E-6
1308	3778089471.085640	1.526449	23.500000	27.031218	-1.840700E-7	-3.561054E-11	1.492512E-10	-7.254286E-11	-7.074433E-11	-7.078933E-11	-7.045915E-11	-7.113392E-11	-7.076683E-11	-7.058795E-7	-3.528358E-6
1312	3778089488.243557	1.545990	23.500000	27.017961	-1.840300E-7	-8.076932E-11	1.492132E-10	-7.933364E-11	-8.104993E-11	-8.064843E-11	-8.214411E-11	-8.079403E-11	-8.084918E-11	-7.091901E-7	-3.545001E-6
1316	3778089505.392599	1.551524	23.500000	27.009974	-1.839200E-7	-2.049087E-11	1.491712E-10	-8.058097E-11	-7.643462E-11	-7.987135E-11	-7.946736E-11	-7.908858E-11	-7.966935E-11	-7.095051E-7	-3.546213E-6
