#Open Capacitance 1000Hz:4.557637E-12
#Open Capacitance 1000000Hz:Not Measured
#47368_015_2-S_MAIN0_Single_091923
#Date/Time: 9/19/2023 4:42:37 PM
#Sensor Name: 47368_015_2-S_MAIN0
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Yarelis Acevedo

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
1296	3778006604.198528	1.551779	23.500000	26.946086	-1.846400E-7	-8.907999E-11	1.479500E-10	-8.280664E-11	-8.678448E-11	-8.478993E-11	-8.216693E-11	-8.413700E-11	-8.379828E-11	-6.855053E-7	-3.426351E-6
1300	3778006621.505634	1.569806	23.500000	26.933839	-1.846600E-7	-7.571263E-11	1.479945E-10	-8.740966E-11	-8.674991E-11	-8.777357E-11	-8.744195E-11	-8.734377E-11	-8.742581E-11	-6.839186E-7	-3.418844E-6
1304	3778006638.712234	1.593693	23.500000	26.936218	-1.847400E-7	-9.173335E-11	1.479805E-10	-9.063004E-11	-8.932264E-11	-8.954548E-11	-8.812562E-11	-8.940594E-11	-8.943406E-11	-6.832945E-7	-3.415192E-6
1308	3778006655.860017	1.583072	23.500000	26.960156	-1.849300E-7	-3.425875E-11	1.480060E-10	-8.882030E-11	-9.118162E-11	-9.183544E-11	-8.853937E-11	-9.009418E-11	-9.000096E-11	-6.854593E-7	-3.426106E-6
1312	3778006673.228996	1.611612	23.500000	26.987166	-1.848200E-7	-3.210596E-11	1.479652E-10	-8.764926E-11	-8.732032E-11	-8.900310E-11	-8.846173E-11	-8.810860E-11	-8.805549E-11	-6.881589E-7	-3.439472E-6
1316	3778006690.496116	1.629116	23.500000	26.931522	-1.846200E-7	-4.191874E-11	1.479130E-10	-8.488907E-11	-8.446812E-11	-8.400750E-11	-8.373642E-11	-8.427528E-11	-8.423781E-11	-6.887993E-7	-3.443083E-6
1320	3778006707.681980	1.677087	23.500000	26.934849	-1.848100E-7	-3.400843E-11	1.479495E-10	-8.514236E-11	-8.408928E-11	-8.586935E-11	-8.510149E-11	-8.505062E-11	-8.512193E-11	-6.863536E-7	-3.430408E-6
1324	3778006724.795595	1.610726	23.500000	26.917016	-1.846200E-7	-5.793957E-11	1.479300E-10	-8.119989E-11	-8.278147E-11	-8.185942E-11	-8.429290E-11	-8.253342E-11	-8.232044E-11	-6.859615E-7	-3.428394E-6
1328	3778006742.253196	1.641799	23.500000	26.908138	-1.847100E-7	-8.292203E-11	1.479490E-10	-8.484228E-11	-8.570644E-11	-8.604478E-11	-8.363256E-11	-8.505651E-11	-8.527436E-11	-6.848232E-7	-3.422775E-6
1332	3778006759.456467	1.625306	23.500000	26.936039	-1.846600E-7	-8.257151E-11	1.478935E-10	-8.751701E-11	-8.818311E-11	-8.413410E-11	-8.466009E-11	-8.612358E-11	-8.608855E-11	-6.836845E-7	-3.417406E-6
1336	3778006776.583158	1.634860	23.500000	26.956351	-1.845900E-7	-7.556239E-11	1.478300E-10	-8.485779E-11	-8.376874E-11	-8.472408E-11	-8.329563E-11	-8.416156E-11	-8.424641E-11	-6.830373E-7	-3.414037E-6
1340	3778006793.889074	1.614858	23.500000	26.943234	-1.844800E-7	-1.938944E-11	1.478660E-10	-9.166760E-11	-8.804980E-11	-9.097924E-11	-9.051129E-11	-9.030198E-11	-9.074526E-11	-6.851357E-7	-3.424021E-6
1344	3778006811.029931	1.623701	23.500000	26.971966	-1.845500E-7	-7.325948E-11	1.478378E-10	-8.508678E-11	-8.520314E-11	-8.413513E-11	-8.330588E-11	-8.443273E-11	-8.461095E-11	-6.874370E-7	-3.435848E-6
1348	3778006828.191123	1.620223	23.500000	26.955062	-1.846400E-7	-9.273474E-11	1.478610E-10	-9.493158E-11	-9.648614E-11	-9.764412E-11	-9.467396E-11	-9.593395E-11	-9.570886E-11	-6.865435E-7	-3.431484E-6
1352	3778006845.620529	1.619245	23.500000	26.917808	-1.845900E-7	-9.168333E-11	1.478122E-10	-7.990621E-11	-8.393494E-11	-8.179667E-11	-8.034696E-11	-8.149619E-11	-8.107182E-11	-6.851980E-7	-3.424388E-6
1356	3778006862.782401	1.625819	23.500000	26.952468	-1.846900E-7	-6.034266E-11	1.477390E-10	-8.615066E-11	-8.585448E-11	-8.631198E-11	-8.922942E-11	-8.688663E-11	-8.623132E-11	-6.846314E-7	-3.421789E-6
1360	3778006879.950264	1.591806	23.500000	26.960849	-1.846600E-7	-9.258453E-11	1.477955E-10	-8.528324E-11	-8.748385E-11	-8.473695E-11	-8.711463E-11	-8.615467E-11	-8.619893E-11	-6.837372E-7	-3.416883E-6
1364	3778006897.096146	1.649344	23.500000	26.988257	-1.845600E-7	-4.932834E-11	1.477755E-10	-8.983866E-11	-8.929055E-11	-8.928340E-11	-9.004943E-11	-8.961551E-11	-8.956461E-11	-6.818571E-7	-3.407689E-6
1368	3778006914.281892	1.683243	23.500000	26.972265	-1.846200E-7	-2.034067E-11	1.477995E-10	-8.738065E-11	-8.864208E-11	-8.820536E-11	-8.744995E-11	-8.791951E-11	-8.782765E-11	-6.827810E-7	-3.412492E-6
1372	3778006931.475093	1.701543	23.500000	26.949060	-1.848400E-7	-6.184461E-11	1.477565E-10	-8.832066E-11	-8.868987E-11	-8.863695E-11	-8.782407E-11	-8.836789E-11	-8.847881E-11	-6.872858E-7	-3.435156E-6
1376	3778006948.906007	1.735273	23.500000	26.985818	-1.847200E-7	-5.849023E-11	1.477000E-10	-8.821861E-11	-8.908116E-11	-8.546743E-11	-8.798822E-11	-8.768886E-11	-8.810341E-11	-6.882133E-7	-3.439880E-6
1380	3778006966.266668	1.712824	23.500000	26.972839	-1.846700E-7	-4.447202E-11	1.477422E-10	-8.967078E-11	-9.318374E-11	-9.042375E-11	-9.220694E-11	-9.137130E-11	-9.131534E-11	-6.877921E-7	-3.437307E-6
1384	3778006983.441158	1.758678	23.500000	26.988732	-1.846900E-7	-7.911703E-11	1.477288E-10	-8.849954E-11	-8.786842E-11	-8.975562E-11	-8.898670E-11	-8.877757E-11	-8.874312E-11	-6.873197E-7	-3.435643E-6
1388	3778007000.624673	1.728550	23.500000	26.968122	-1.846000E-7	-1.443308E-11	1.477582E-10	-8.613169E-11	-8.694535E-11	-8.706209E-11	-8.718132E-11	-8.683011E-11	-8.700372E-11	-6.870337E-7	-3.433828E-6
1392	3778007017.821591	1.690926	23.500000	26.920145	-1.848600E-7	-2.144210E-11	1.477302E-10	-8.683988E-11	-8.578107E-11	-8.730008E-11	-8.595669E-11	-8.646943E-11	-8.639828E-11	-6.870657E-7	-3.434370E-6
1396	3778007034.986356	1.653576	23.500000	26.939943	-1.845700E-7	-2.114171E-11	1.477050E-10	-8.890575E-11	-8.903864E-11	-9.107944E-11	-8.788623E-11	-8.922751E-11	-8.897219E-11	-6.864155E-7	-3.430680E-6
1400	3778007052.433939	1.681036	23.500000	26.936514	-1.846600E-7	-3.210597E-11	1.477297E-10	-7.897535E-11	-8.058434E-11	-8.135345E-11	-8.028238E-11	-8.029888E-11	-8.043336E-11	-6.887227E-7	-3.442142E-6
1404	3778007069.757221	1.728635	23.500000	26.961444	-1.846700E-7	-6.159427E-11	1.477155E-10	-8.084297E-11	-7.991764E-11	-8.023822E-11	-8.117150E-11	-8.054258E-11	-8.054060E-11	-6.921421E-7	-3.459420E-6
1408	3778007087.038594	1.697350	23.500000	26.964000	-1.846500E-7	-4.161834E-11	1.477417E-10	-8.319061E-11	-8.187911E-11	-7.928450E-11	-8.000294E-11	-8.108929E-11	-8.094102E-11	-6.933384E-7	-3.465383E-6
1412	3778007104.198902	1.674967	23.500000	26.951081	-1.845400E-7	-6.339656E-11	1.476990E-10	-8.332247E-11	-8.204163E-11	-8.495475E-11	-8.340815E-11	-8.343175E-11	-8.336531E-11	-6.924525E-7	-3.460495E-6
1416	3778007121.355438	1.677581	23.500000	26.949753	-1.845000E-7	-9.348578E-11	1.476333E-10	-8.422507E-11	-8.386709E-11	-8.389674E-11	-8.592317E-11	-8.447802E-11	-8.406090E-11	-6.931344E-7	-3.464466E-6
1420	3778007138.514000	1.736444	23.500000	26.973730	-1.846600E-7	-9.013144E-11	1.476790E-10	-9.150716E-11	-9.293274E-11	-9.317970E-11	-9.290961E-11	-9.263230E-11	-9.292118E-11	-6.914764E-7	-3.456293E-6
1424	3778007155.680155	1.702344	23.500000	26.965348	-1.846300E-7	-3.035370E-11	1.476598E-10	-8.569156E-11	-8.419908E-11	-8.501299E-11	-8.641527E-11	-8.532972E-11	-8.535227E-11	-6.898798E-7	-3.447874E-6
1428	3778007172.966097	1.695849	23.500000	26.962356	-1.847100E-7	-3.055394E-11	1.476890E-10	-8.738082E-11	-8.732830E-11	-8.786823E-11	-8.733422E-11	-8.747789E-11	-8.735752E-11	-6.885069E-7	-3.441123E-6
1432	3778007190.558301	1.721069	23.500000	26.999135	-1.848100E-7	-9.233429E-11	1.476565E-10	-8.961235E-11	-8.877146E-11	-9.073638E-11	-8.926787E-11	-8.959702E-11	-8.944011E-11	-6.904100E-7	-3.450956E-6
1436	3778007207.815572	1.775825	23.500000	26.984016	-1.845800E-7	-1.803768E-11	1.476085E-10	-8.095009E-11	-8.096994E-11	-8.112656E-11	-7.984835E-11	-8.072373E-11	-8.096001E-11	-6.930607E-7	-3.463702E-6
1440	3778007224.935297	1.824882	23.500000	26.964197	-1.846700E-7	-2.484653E-11	1.476458E-10	-8.852981E-11	-8.930872E-11	-8.927011E-11	-8.736554E-11	-8.861855E-11	-8.889996E-11	-6.932499E-7	-3.465476E-6
1444	3778007242.127896	1.758541	23.500000	26.977852	-1.847200E-7	-1.523404E-11	1.476340E-10	-9.082776E-11	-9.034651E-11	-9.173588E-11	-9.115814E-11	-9.101707E-11	-9.099295E-11	-6.922502E-7	-3.459777E-6
1448	3778007259.585002	1.743448	23.500000	26.978862	-1.845400E-7	-5.904093E-11	1.476600E-10	-8.923004E-11	-8.868418E-11	-8.754849E-11	-8.610676E-11	-8.789237E-11	-8.811633E-11	-6.909382E-7	-3.453810E-6
1452	3778007276.986518	1.785198	23.500000	26.965686	-1.846100E-7	-1.668592E-11	1.476235E-10	-8.472494E-11	-8.371333E-11	-8.415370E-11	-8.262325E-11	-8.380381E-11	-8.393352E-11	-6.901770E-7	-3.449857E-6
1456	3778007294.282098	1.735992	23.500000	26.954668	-1.846100E-7	-1.989009E-11	1.475862E-10	-9.046100E-11	-8.932796E-11	-8.836400E-11	-9.146214E-11	-8.990377E-11	-8.989448E-11	-6.887836E-7	-3.443185E-6
1460	3778007311.404657	1.740460	23.500000	26.967509	-1.845100E-7	-6.064301E-11	1.476312E-10	-8.412938E-11	-8.634146E-11	-8.341936E-11	-8.589454E-11	-8.494619E-11	-8.501196E-11	-6.889358E-7	-3.443710E-6
1464	3778007328.558330	1.689219	23.500000	26.964517	-1.845100E-7	-8.187063E-11	1.476145E-10	-9.065645E-11	-8.908408E-11	-8.940201E-11	-8.990106E-11	-8.976090E-11	-8.965154E-11	-6.917134E-7	-3.457187E-6
1468	3778007345.775326	1.702500	23.500000	27.001514	-1.844800E-7	-2.609815E-11	1.476448E-10	-8.424227E-11	-8.511913E-11	-8.598269E-11	-8.572468E-11	-8.526719E-11	-8.542191E-11	-6.926037E-7	-3.461635E-6
1472	3778007363.242678	1.707691	23.500000	26.966675	-1.847000E-7	-8.968078E-11	1.476143E-10	-8.068309E-11	-8.269135E-11	-8.117560E-11	-8.397280E-11	-8.213071E-11	-8.193348E-11	-6.921981E-7	-3.459573E-6
1476	3778007380.543428	1.721582	23.500000	26.966042	-1.845800E-7	-2.719958E-11	1.475652E-10	-8.501320E-11	-8.450209E-11	-8.491261E-11	-8.324925E-11	-8.441929E-11	-8.470735E-11	-6.915677E-7	-3.456662E-6
1480	3778007397.827077	1.731386	23.500000	26.957579	-1.846000E-7	-5.133096E-11	1.475958E-10	-8.738494E-11	-8.561081E-11	-8.750985E-11	-8.575655E-11	-8.656554E-11	-8.657075E-11	-6.901380E-7	-3.448780E-6
1484	3778007414.975865	1.735734	23.500000	26.962535	-1.845800E-7	-1.568462E-11	1.475802E-10	-8.615807E-11	-8.416436E-11	-8.548037E-11	-8.439537E-11	-8.504954E-11	-8.493787E-11	-6.887122E-7	-3.441912E-6
1488	3778007432.153043	1.680988	23.500000	26.951894	-1.844600E-7	-4.812678E-11	1.476060E-10	-8.707707E-11	-8.580027E-11	-8.559747E-11	-8.503549E-11	-8.587758E-11	-8.569887E-11	-6.873270E-7	-3.435769E-6
1492	3778007449.284701	1.752090	23.500000	27.014870	-1.845500E-7	-9.358588E-11	1.475672E-10	-8.721342E-11	-8.790835E-11	-9.069225E-11	-8.829146E-11	-8.852637E-11	-8.809991E-11	-6.876909E-7	-3.436822E-6
1496	3778007466.598321	1.709090	23.500000	27.048636	-1.846400E-7	-9.638951E-11	1.475282E-10	-8.595138E-11	-8.541983E-11	-8.562202E-11	-8.482225E-11	-8.545387E-11	-8.552093E-11	-6.911163E-7	-3.454056E-6
1500	3778007483.894170	1.708656	23.500000	27.014275	-1.847500E-7	-2.604810E-11	1.475612E-10	-8.348214E-11	-8.182206E-11	-8.390840E-11	-8.030161E-11	-8.237855E-11	-8.265210E-11	-6.898703E-7	-3.447908E-6
1504	3778007501.045649	1.721193	23.500000	27.008569	-1.847000E-7	-2.970284E-11	1.475432E-10	-8.842211E-11	-8.814570E-11	-8.689365E-11	-8.877087E-11	-8.805808E-11	-8.828391E-11	-6.899846E-7	-3.448371E-6
1508	3778007518.169975	1.692222	23.500000	26.948166	-1.846600E-7	-4.196875E-11	1.475698E-10	-8.608369E-11	-8.634762E-11	-8.772353E-11	-8.722326E-11	-8.684453E-11	-8.678544E-11	-6.892317E-7	-3.444770E-6
1512	3778007535.333320	1.691246	23.500000	26.998738	-1.846500E-7	-2.144211E-11	1.475300E-10	-8.232438E-11	-8.278968E-11	-8.199810E-11	-8.263328E-11	-8.243636E-11	-8.247883E-11	-6.868273E-7	-3.432569E-6
1516	3778007552.507074	1.701077	23.500000	26.969984	-1.847100E-7	-1.833807E-11	1.474622E-10	-8.521946E-11	-8.327686E-11	-8.334843E-11	-8.370576E-11	-8.388763E-11	-8.352710E-11	-6.858505E-7	-3.428410E-6
1520	3778007569.658638	1.711829	23.500000	26.978109	-1.845100E-7	-8.677700E-11	1.475160E-10	-8.559178E-11	-8.720381E-11	-8.570544E-11	-8.781793E-11	-8.657974E-11	-8.645462E-11	-6.850390E-7	-3.424081E-6
1524	3778007586.976074	1.718995	23.500000	26.967309	-1.846300E-7	-7.150720E-11	1.474935E-10	-8.143648E-11	-8.083257E-11	-8.205084E-11	-7.947260E-11	-8.094812E-11	-8.113453E-11	-6.866380E-7	-3.431729E-6
1528	3778007604.154481	1.725633	23.500000	27.003870	-1.844100E-7	-9.729070E-11	1.475275E-10	-9.166558E-11	-8.825037E-11	-8.891601E-11	-8.863939E-11	-8.936784E-11	-8.877770E-11	-6.898102E-7	-3.447693E-6
1532	3778007621.341038	1.688395	23.500000	26.957361	-1.845700E-7	-9.263455E-11	1.474897E-10	-9.006252E-11	-9.019439E-11	-8.818880E-11	-8.984028E-11	-8.957150E-11	-8.995140E-11	-6.896682E-7	-3.446722E-6
1536	3778007638.752972	1.714869	23.500000	26.984094	-1.845900E-7	-5.603710E-11	1.474380E-10	-8.852230E-11	-8.898838E-11	-8.837729E-11	-8.896037E-11	-8.871209E-11	-8.874133E-11	-6.885527E-7	-3.440901E-6
1540	3778007656.205487	1.741168	23.500000	26.981816	-1.844700E-7	-4.942846E-11	1.474705E-10	-8.872689E-11	-8.887081E-11	-8.779668E-11	-8.849584E-11	-8.847256E-11	-8.861136E-11	-6.879171E-7	-3.438444E-6
1544	3778007673.641006	1.681541	23.500000	26.967408	-1.844400E-7	-2.199282E-11	1.474503E-10	-8.471861E-11	-8.754952E-11	-8.456014E-11	-8.368759E-11	-8.512896E-11	-8.463937E-11	-6.872710E-7	-3.434452E-6
1548	3778007691.072250	1.677286	23.500000	26.977732	-1.846400E-7	-9.548832E-11	1.474728E-10	-8.598001E-11	-8.739968E-11	-8.568132E-11	-8.858951E-11	-8.691263E-11	-8.668984E-11	-6.848297E-7	-3.423159E-6
1552	3778007708.631238	1.705280	23.500000	26.972026	-1.845000E-7	-2.004028E-11	1.474292E-10	-9.061576E-11	-9.009423E-11	-8.703595E-11	-9.125569E-11	-8.975041E-11	-9.035499E-11	-6.868032E-7	-3.432182E-6
1556	3778007725.951362	1.682743	23.500000	26.969351	-1.846400E-7	-2.950259E-11	1.473653E-10	-8.613908E-11	-8.592032E-11	-8.668618E-11	-8.934987E-11	-8.702386E-11	-8.641263E-11	-6.898169E-7	-3.447591E-6
1560	3778007743.091335	1.706964	23.500000	27.007379	-1.845400E-7	-7.215802E-11	1.474085E-10	-8.214854E-11	-8.315849E-11	-8.171514E-11	-7.828312E-11	-8.132632E-11	-8.193184E-11	-6.918145E-7	-3.457357E-6
1564	3778007760.379845	1.715811	23.500000	27.046855	-1.845100E-7	-8.021851E-11	1.473935E-10	-8.972031E-11	-8.941916E-11	-8.879824E-11	-8.939031E-11	-8.933201E-11	-8.940473E-11	-6.912855E-7	-3.455146E-6
1568	3778007777.804832	1.677697	23.500000	27.001255	-1.845600E-7	-9.709045E-11	1.474190E-10	-8.681909E-11	-8.660295E-11	-8.707624E-11	-8.797598E-11	-8.711856E-11	-8.694766E-11	-6.898152E-7	-3.448102E-6
1572	3778007795.068679	1.674309	23.500000	26.970678	-1.846700E-7	-2.820090E-11	1.473903E-10	-8.545564E-11	-8.582056E-11	-8.574082E-11	-8.621390E-11	-8.580773E-11	-8.578069E-11	-6.895106E-7	-3.446124E-6
1576	3778007812.213875	1.708127	23.500000	27.003000	-1.847600E-7	-4.427179E-11	1.473300E-10	-7.895718E-11	-8.131298E-11	-7.892797E-11	-7.964066E-11	-7.970970E-11	-7.929892E-11	-6.889900E-7	-3.443128E-6
1580	3778007829.652295	1.686750	23.500000	27.010551	-1.847600E-7	-6.960472E-11	1.473725E-10	-8.609244E-11	-8.538956E-11	-8.314825E-11	-8.460348E-11	-8.480843E-11	-8.499652E-11	-6.867521E-7	-3.432534E-6
1584	3778007846.932553	1.678434	23.500000	27.020556	-1.845400E-7	-4.582379E-11	1.473435E-10	-8.746426E-11	-8.720316E-11	-8.669714E-11	-8.640604E-11	-8.694265E-11	-8.695015E-11	-6.894895E-7	-3.446561E-6
1588	3778007864.234734	1.699709	23.500000	27.015683	-1.846600E-7	-5.448506E-11	1.473685E-10	-8.372601E-11	-8.333675E-11	-8.301722E-11	-8.276981E-11	-8.321245E-11	-8.317699E-11	-6.921080E-7	-3.459806E-6
1592	3778007881.558272	1.704271	23.500000	27.010668	-1.848000E-7	-5.949156E-11	1.473218E-10	-8.279685E-11	-8.506779E-11	-8.473536E-11	-8.376508E-11	-8.409127E-11	-8.425022E-11	-6.925115E-7	-3.461194E-6
1596	3778007898.702901	1.667774	23.500000	26.973075	-1.845600E-7	-8.727766E-11	1.472615E-10	-8.392372E-11	-8.385971E-11	-8.710098E-11	-8.459961E-11	-8.487101E-11	-8.426166E-11	-6.930094E-7	-3.463969E-6
1600	3778007916.038588	1.641556	23.500000	26.970797	-1.844500E-7	-8.687713E-11	1.473128E-10	-8.179668E-11	-8.085872E-11	-8.131583E-11	-8.063973E-11	-8.115274E-11	-8.108727E-11	-6.925639E-7	-3.461257E-6
1604	3778007933.360994	1.702302	23.500000	27.009143	-1.847300E-7	-2.674899E-11	1.473045E-10	-8.416927E-11	-8.044921E-11	-7.868241E-11	-8.175047E-11	-8.126284E-11	-8.109984E-11	-6.919116E-7	-3.458261E-6
1608	3778007950.646531	1.665565	23.500000	26.991743	-1.846100E-7	-9.618920E-11	1.473290E-10	-8.591192E-11	-8.660257E-11	-8.893990E-11	-8.814178E-11	-8.739904E-11	-8.737217E-11	-6.900202E-7	-3.448771E-6
1612	3778007967.942985	1.679664	23.500000	26.986927	-1.844500E-7	-5.904097E-11	1.472798E-10	-7.711843E-11	-7.641882E-11	-7.926303E-11	-7.975449E-11	-7.813869E-11	-7.819073E-11	-6.893243E-7	-3.445268E-6
1616	3778007985.075481	1.681460	23.500000	27.014849	-1.847000E-7	-1.648566E-11	1.472227E-10	-8.070598E-11	-8.217427E-11	-7.987042E-11	-8.355285E-11	-8.157588E-11	-8.144012E-11	-6.917788E-7	-3.457353E-6
1620	3778008002.258059	1.712888	23.500000	27.050499	-1.845800E-7	-3.916513E-11	1.472713E-10	-7.367704E-11	-7.526678E-11	-7.582327E-11	-7.300665E-11	-7.444344E-11	-7.447191E-11	-6.953022E-7	-3.475305E-6
1624	3778008020.167585	1.728274	23.500000	27.039997	-1.847700E-7	-7.175755E-11	1.472592E-10	-8.355244E-11	-8.515180E-11	-8.144362E-11	-8.377881E-11	-8.348167E-11	-8.366563E-11	-6.951671E-7	-3.474463E-6
1628	3778008037.485023	1.759052	23.500000	27.026818	-1.845300E-7	-9.403644E-11	1.472877E-10	-8.078449E-11	-8.000025E-11	-7.870225E-11	-7.796072E-11	-7.936193E-11	-7.935125E-11	-6.928576E-7	-3.462989E-6
1632	3778008054.745571	1.810746	23.500000	27.087597	-1.847800E-7	-9.178359E-11	1.472542E-10	-8.348335E-11	-8.488583E-11	-8.604726E-11	-8.362092E-11	-8.450934E-11	-8.425338E-11	-6.921136E-7	-3.459257E-6
1636	3778008072.180985	1.730718	23.500000	27.039522	-1.845200E-7	-1.443308E-11	1.471910E-10	-8.024169E-11	-8.208700E-11	-7.966702E-11	-7.794334E-11	-7.998476E-11	-7.995436E-11	-6.913810E-7	-3.455620E-6
1640	3778008089.395155	1.734522	23.500000	27.043226	-1.846900E-7	-4.702537E-11	1.472415E-10	-8.332859E-11	-8.320428E-11	-8.412043E-11	-8.217677E-11	-8.320752E-11	-8.326644E-11	-6.885926E-7	-3.441161E-6
1644	3778008106.967389	1.742854	23.500000	27.029377	-1.846800E-7	-9.268465E-11	1.472102E-10	-8.143606E-11	-8.340938E-11	-8.566985E-11	-8.279868E-11	-8.332849E-11	-8.310403E-11	-6.879378E-7	-3.438245E-6
1648	3778008124.154017	1.754318	23.500000	27.052442	-1.845000E-7	-1.743690E-11	1.472318E-10	-8.400773E-11	-8.497884E-11	-8.406600E-11	-8.669515E-11	-8.493693E-11	-8.452242E-11	-6.896897E-7	-3.447150E-6
1652	3778008141.306179	1.734173	23.500000	27.053016	-1.847400E-7	-9.393628E-11	1.471895E-10	-7.988474E-11	-7.717646E-11	-7.865746E-11	-7.952717E-11	-7.881146E-11	-7.909232E-11	-6.913709E-7	-3.455910E-6
1656	3778008158.632445	1.770782	23.500000	27.064847	-1.846100E-7	-7.345972E-11	1.471338E-10	-7.746556E-11	-7.635769E-11	-7.657543E-11	-7.646666E-11	-7.671634E-11	-7.652105E-11	-6.906154E-7	-3.451145E-6
1660	3778008175.886435	1.706356	23.500000	27.032665	-1.846500E-7	-2.785043E-11	1.471863E-10	-7.833280E-11	-8.090021E-11	-8.237201E-11	-8.196142E-11	-8.089161E-11	-8.143082E-11	-6.890982E-7	-3.444347E-6
1664	3778008193.311005	1.746806	23.500000	27.032745	-1.845600E-7	-1.903898E-11	1.471752E-10	-8.874512E-11	-8.727314E-11	-8.771225E-11	-8.733874E-11	-8.776731E-11	-8.752549E-11	-6.878913E-7	-3.437739E-6
1668	3778008210.467063	1.750616	23.500000	27.057395	-1.846200E-7	-2.654873E-11	1.472060E-10	-8.660397E-11	-8.743503E-11	-8.603931E-11	-8.794961E-11	-8.700698E-11	-8.701950E-11	-6.857637E-7	-3.427517E-6
1672	3778008227.631227	1.691308	23.500000	27.057021	-1.845100E-7	-5.568660E-11	1.471680E-10	-8.046842E-11	-8.080473E-11	-7.945295E-11	-7.891834E-11	-7.991111E-11	-7.996069E-11	-6.851086E-7	-3.423583E-6
1676	3778008244.892146	1.680515	23.500000	27.037460	-1.847500E-7	-8.522495E-11	1.471190E-10	-8.248793E-11	-8.107254E-11	-8.170366E-11	-8.196967E-11	-8.180845E-11	-8.183667E-11	-6.861914E-7	-3.429289E-6
1680	3778008262.446648	1.656412	23.500000	27.028465	-1.845900E-7	-9.368606E-11	1.471648E-10	-8.535971E-11	-8.753886E-11	-8.470122E-11	-8.608998E-11	-8.592244E-11	-8.572485E-11	-6.876443E-7	-3.436849E-6
1684	3778008279.780578	1.702564	23.500000	27.061083	-1.846800E-7	-1.958970E-11	1.471533E-10	-8.120810E-11	-8.018119E-11	-8.051256E-11	-7.883246E-11	-8.018358E-11	-8.034687E-11	-6.873922E-7	-3.435847E-6
1688	3778008297.219478	1.708054	23.500000	27.070891	-1.845800E-7	-4.081727E-11	1.471852E-10	-9.057835E-11	-9.119413E-11	-9.240405E-11	-9.268718E-11	-9.171593E-11	-9.179909E-11	-6.865897E-7	-3.432041E-6
1692	3778008314.512011	1.770042	23.500000	27.062904	-1.846900E-7	-2.404548E-11	1.471580E-10	-8.173884E-11	-7.826394E-11	-8.183779E-11	-8.108567E-11	-8.073156E-11	-8.141225E-11	-6.850377E-7	-3.424244E-6
1696	3778008331.789974	1.708476	23.500000	27.035756	-1.847200E-7	-1.678605E-11	1.470875E-10	-7.854439E-11	-7.894264E-11	-7.945496E-11	-7.744900E-11	-7.859775E-11	-7.874351E-11	-6.836107E-7	-3.417155E-6
1700	3778008349.371033	1.792700	23.500000	27.064075	-1.846200E-7	-9.313531E-11	1.471618E-10	-8.300639E-11	-8.377223E-11	-8.265555E-11	-8.096767E-11	-8.260046E-11	-8.283097E-11	-6.812143E-7	-3.405252E-6
1704	3778008366.677582	1.850209	23.500000	27.092709	-1.846800E-7	-3.941547E-11	1.471473E-10	-8.376021E-11	-8.001887E-11	-8.051813E-11	-8.327525E-11	-8.189311E-11	-8.189669E-11	-6.805708E-7	-3.400936E-6
1708	3778008384.253704	1.836649	23.500000	27.075094	-1.847400E-7	-5.713848E-11	1.471773E-10	-7.862866E-11	-7.982177E-11	-8.153868E-11	-7.918616E-11	-7.979382E-11	-7.950397E-11	-6.825610E-7	-3.412029E-6
1712	3778008401.470701	1.866098	23.500000	27.058764	-1.847400E-7	-4.897791E-11	1.471397E-10	-7.991764E-11	-7.998043E-11	-7.933396E-11	-7.849598E-11	-7.943200E-11	-7.962580E-11	-6.857201E-7	-3.427780E-6
1716	3778008418.699585	1.815943	23.500000	27.066512	-1.846300E-7	-6.705141E-11	1.470790E-10	-7.723452E-11	-7.676987E-11	-7.575254E-11	-7.564540E-11	-7.635058E-11	-7.626120E-11	-6.852617E-7	-3.424354E-6
1720	3778008435.986997	1.782636	23.500000	27.062449	-1.845400E-7	-7.951761E-11	1.471255E-10	-7.568667E-11	-7.593653E-11	-7.661467E-11	-7.659218E-11	-7.620751E-11	-7.626435E-11	-6.844955E-7	-3.420950E-6
1724	3778008453.317414	1.855629	23.500000	27.098714	-1.847300E-7	-9.218408E-11	1.471040E-10	-8.024293E-11	-8.045327E-11	-8.236524E-11	-8.215122E-11	-8.130317E-11	-8.130225E-11	-6.836856E-7	-3.416926E-6
1728	3778008470.465159	1.807421	23.500000	27.077449	-1.845200E-7	-8.767822E-11	1.471435E-10	-8.433566E-11	-8.507126E-11	-8.454890E-11	-8.299941E-11	-8.423881E-11	-8.444228E-11	-6.825558E-7	-3.411451E-6
1732	3778008487.881522	1.812060	23.500000	27.110127	-1.844200E-7	-1.783742E-11	1.471127E-10	-8.248201E-11	-8.320390E-11	-8.215550E-11	-8.213896E-11	-8.249509E-11	-8.231876E-11	-6.812278E-7	-3.404896E-6
